number,classNumber,className,numberInClass,1 V,2 V,3 V,4 V,5 V,6 V,7 V,8 V,9 V,10 V,11 V,12 V,13 V,14 V,15 V,16 V,17 V,18 V,19 V,20 V,21 V,22 V,23 V,24 V,25 V,26 V,27 V,28 V,29 V,30 V,31 V,32 V,33 V,34 V,35 V,36 V,37 V,38 V,39 V,40 V,41 V,42 V,43 V,44 V,45 V,46 V,47 V,48 V,49 V,50 V,51 V,52 V,53 V,54 V,55 V,56 V,57 V,58 V,59 V,60 V
38,2,E7,16,-0.87089,-0.865,-0.8141,-0.87534,-0.90073,-0.88188,-0.90707,-0.99025,-0.93136,-0.92276,-0.9571,-0.94672,-0.89882,-0.98064,-0.90847,-0.94286,-1,-0.91427,-0.95616,-0.94277,-0.87089,-0.96698,-0.99352,-0.98756,-0.98758,-0.98526,-0.98718,-0.98919,-0.9938,-0.9985,-0.99708,-0.99335,-1,-0.99594,-0.99323,-0.9323,-0.96377,-0.96309,-0.97497,-0.98625,-0.91871,-0.94036,-0.73302,-0.95975,-0.96744,-0.83482,-0.96179,-0.99462,-0.9496,-0.94418,-0.98987,-0.94741,-0.99242,-0.90597,-0.92571,-0.986,-0.91743,-0.93086,-0.92608,-0.88086
39,2,E7,17,-0.83918,-0.83558,-0.91039,-0.92071,-0.88849,-0.80372,-0.86127,-0.902,-0.95108,-0.95125,-0.87688,-0.93213,-0.91184,-0.92823,-0.94197,-0.9714,-0.93194,-0.97764,-0.8406,-0.94076,-0.83918,-0.96947,-0.99054,-0.99301,-0.98984,-0.95949,-0.96915,-0.98778,-0.97306,-0.98371,-0.9968,-0.98555,-0.90406,-0.98413,-0.97355,-0.98056,-0.9383,-0.84471,-0.87313,-0.95512,-0.96872,-0.98898,-0.94077,-0.98165,-0.91705,-0.8796,-0.92466,-0.91541,-0.95469,-0.95471,-0.97495,-0.96452,-0.94381,-0.9434,-1,-0.90509,-0.93472,-0.96071,-0.89499,-0.95481
40,2,E7,18,-0.99976,-0.96795,-0.94379,-0.89256,-0.88384,-0.82012,-0.86563,-0.89483,-0.91133,-0.92427,-0.9863,-0.94564,-0.92209,-0.89725,-0.94223,-0.88431,-0.98593,-0.91738,-0.92221,-0.97729,-0.99976,-0.97877,-0.99463,-0.9899,-0.98551,-0.98648,-0.99285,-0.99178,-0.98767,-0.97359,-0.98993,-0.99746,-0.96877,-0.95546,-0.91351,-0.91984,-0.92084,-0.94747,-0.98382,-0.90402,-0.99995,-0.9991,-0.96425,-0.9826,-0.93147,-0.84961,-0.91605,-0.91118,-0.99483,-0.90666,-0.98456,-0.96616,-0.91762,-0.99383,-0.9508,-0.97242,-0.9553,-0.9181,-0.92634,-0.89641
41,2,E7,19,-0.97226,-0.90728,-0.92548,-0.91775,-0.97548,-0.8759,-0.92707,-0.942,-0.92283,-0.95038,-0.93026,-0.9351,-0.9269,-0.92772,-0.90573,-0.9329,-0.97678,-0.88382,-0.91875,-0.89965,-0.97226,-0.9773,-0.99983,-0.99714,-0.99139,-0.98911,-0.99177,-0.98941,-0.97902,-0.98257,-0.94282,-0.99819,-0.95333,-0.95571,-0.9559,-0.91433,-0.92256,-0.87042,-0.97177,-0.96171,-0.97356,-0.89854,-0.99191,-0.96003,-0.97526,-0.88694,-0.96906,-0.85286,-0.98065,-0.94142,-0.94887,-0.89726,-0.94885,-0.96496,-0.95942,-0.96592,-0.90601,-0.9196,-0.89635,-0.80562
42,2,E7,20,-0.98323,-0.92991,-0.99495,-0.99061,-0.9543,-0.85334,-0.92378,-0.94414,-0.89573,-0.95303,-0.95929,-0.84334,-0.82872,-0.8667,-0.93616,-0.94571,-0.91771,-0.95657,-0.87413,-0.88454,-0.98323,-0.99077,-0.99923,-0.99602,-0.99657,-0.98974,-0.97767,-0.96318,-0.99397,-0.96689,-0.97712,-0.99596,-0.99487,-0.96038,-0.98859,-0.98436,-0.93395,-0.97193,-0.89145,-0.97379,-0.99846,-0.99901,-0.99712,-0.99469,-0.92482,-0.8736,-0.94831,-0.95803,-0.97893,-1,-0.95276,-0.94718,-0.8408,-0.94853,-0.9904,-1,-0.96991,-0.85076,-0.98536,-0.96054
43,2,E7,21,-0.98088,-0.94956,-0.97476,-0.97216,-0.94674,-0.88438,-0.94894,-0.92317,-0.95052,-0.94705,-0.9229,-0.96403,-0.8665,-0.85962,-0.96984,-1,-0.99365,-0.9342,-0.89656,-0.94957,-0.98088,-0.96946,-0.99715,-0.99703,-0.99254,-0.98297,-0.99126,-0.81204,-0.94613,-0.84099,-0.99259,-0.89345,-0.97387,-0.97401,-0.96241,-0.96465,-0.96105,-0.96685,-0.9638,-0.90622,-0.99714,-0.99702,-0.95434,-0.98271,-0.9435,-0.93163,-0.95406,-0.98128,-0.92286,-0.93829,-0.96355,-0.93641,-0.87212,-0.96655,-0.96468,-0.93895,-0.94213,-1,-0.97077,-0.84762
44,2,E7,22,-0.95489,-0.90005,-0.91796,-0.94424,-0.98822,-0.91177,-1,-0.99932,-1,-0.96761,-0.96159,-0.97094,-0.97667,-0.87165,-0.87403,-0.94665,-0.94696,-0.95306,-0.92858,-0.92602,-0.95489,-0.97554,-0.99127,-0.99506,-0.99428,-0.99139,-0.99622,-0.95404,-0.99581,-0.94842,-0.99577,-0.99152,-0.96613,-0.97499,-0.96955,-0.96993,-0.93689,-0.54621,-0.96917,-0.73481,-0.92083,-0.97513,-0.94954,-0.97295,-0.99049,-0.97237,-0.98242,-0.85988,-0.98101,-0.90671,-0.96173,-0.97071,-0.9596,-0.93537,-0.96677,-0.94942,-0.91731,-0.90771,-0.9335,-0.93769
45,2,E7,23,-0.87602,-0.88011,-0.83528,-0.94904,-0.95362,-0.88178,-0.91551,-0.95072,-0.94136,-0.94788,-0.94134,-0.94682,-0.92444,-0.87317,-0.87309,-0.94324,-0.96613,-0.98425,-0.97165,-0.97121,-0.87602,-0.97067,-0.99638,-0.99446,-0.99318,-0.98342,-0.98915,-0.98861,-0.88923,-0.9808,-0.98402,-0.96527,-0.98597,-0.966,-0.98702,-0.98156,-0.95511,-0.86766,-0.98538,-0.93919,-0.99309,-0.99794,-0.96875,-0.98013,-0.96599,-0.83503,-0.96288,-0.98666,-0.95256,-0.96519,-0.9329,-0.96193,-0.97676,-0.98942,-0.91997,-0.95537,-0.95039,-0.87771,-1,-0.93612
46,2,E7,24,-0.96848,-0.87618,-0.99297,-0.94132,-0.99589,-0.86904,-0.95773,-0.9766,-0.94366,-0.94599,-0.93386,-0.98109,-0.89194,-0.87744,-0.91669,-0.95053,-0.97809,-0.9077,-0.89103,-0.97352,-0.96848,-0.97009,-0.99166,-0.99408,-0.99884,-0.91158,-0.88731,-0.9972,-0.89366,-0.91974,-1,-0.97659,-0.89002,-1,-0.9892,-0.96306,-0.9803,-0.821,-0.95695,-0.9803,-0.99415,-0.94761,-0.99568,-0.99247,-1,-0.80432,-0.99348,-1,-0.93506,-0.99091,-0.99213,-0.96105,-0.94976,-0.89126,-0.99045,-0.91965,-0.89389,-0.93067,-0.86431,-0.955
47,2,E7,25,-0.99705,-0.97727,-0.93573,-0.91462,-0.91459,-0.89793,-0.93653,-0.83482,-0.96631,-0.93531,-0.90347,-0.8823,-0.94126,-0.90114,-0.8883,-0.95353,-0.95851,-0.9332,-0.91514,-0.91379,-0.99705,-0.97574,-0.99252,-0.98861,-0.99073,-0.96578,-0.98691,-0.98741,-0.97719,-0.98633,-0.98993,-0.98998,-0.98217,-0.98649,-0.97511,-0.91942,-0.96573,-0.97487,-0.92403,-0.98966,-0.99987,-0.99166,-0.9986,-0.98562,-0.98981,-0.81346,-0.98464,-0.91487,-0.95204,-0.84823,-0.99026,-0.98496,-0.98339,-0.99699,-0.97995,-0.84564,-0.90271,-0.92168,-0.95555,-0.56335
48,3,x5,1,-0.80162,-0.8533,-0.88978,-0.87445,-0.88618,-0.81326,-0.91467,-0.93523,-0.75941,-0.92802,-0.8325,-0.96338,-0.9114,-0.74865,-0.9612,-0.8453,-0.86923,-0.86952,-0.68981,-0.82542,-0.80162,-0.96369,-0.98849,-0.98596,-0.99149,-0.98454,-0.9743,-0.8776,-0.98693,-0.94521,-0.9338,-0.92199,-0.96531,-0.94678,-0.96655,-0.92319,-0.95229,-0.94606,-0.52623,-0.97429,-0.57113,-0.83534,-0.94107,-0.76771,-0.86067,-0.83096,-0.88099,-0.91092,-0.9529,-0.87106,-0.9482,-0.91855,-0.88915,-0.91856,-0.8849,-0.95731,-0.87367,-0.94026,-0.8993,-0.91896
49,3,x5,2,-0.99975,-0.64055,-0.45908,-0.41464,-0.88087,-0.36939,-0.79418,-0.69365,-0.53343,-0.72022,-0.3835,-0.67164,-0.43676,-0.17095,-0.6539,-0.46044,-0.36499,-0.66719,-0.68318,-0.61179,-0.99975,-0.91676,-0.94597,-0.80381,-0.87532,-0.95716,-0.75747,-0.90545,-0.66949,-0.87935,-0.65957,-0.54116,-0.66635,-0.74421,-0.74991,-0.79762,-0.8858,-0.73902,-0.76738,-0.73197,-0.99971,-0.9897,-0.9679,-0.62651,-0.82563,-0.42465,-0.77635,-0.41939,-0.71187,-0.35379,-0.68566,-0.24662,-0.51449,-0.79514,-0.67886,-0.097582,-0.7807,-0.74777,-0.26497,-0.59176
50,3,x5,3,1,0.18504,0.86588,-0.38453,-0.45997,-0.11294,0.093586,-0.58049,0.5841,-0.075607,-0.42302,-0.81528,1,-0.32453,-0.49036,-0.45203,-0.45318,-0.50616,0.36323,-0.56535,1,-0.72149,-0.80505,-0.84321,-0.94826,-0.92861,-0.91884,-0.89478,-0.84126,-0.79668,-0.90501,-0.88546,-0.86954,-0.75585,-0.88845,-0.89662,-0.86873,-0.80722,-0.83947,-0.84162,0.84778,-0.12242,0.036611,-0.67273,-0.67057,-0.30245,-0.59729,-0.60889,-0.65283,-0.60242,-0.72432,-0.57285,-0.70369,-0.62918,-0.90701,-0.70103,-0.79959,-0.48652,-0.69956,-0.38442
51,3,x5,4,-0.77043,-0.66863,-0.92251,-0.94694,-0.94827,-0.97536,-0.77746,-0.32318,-0.044735,-0.51326,-0.35862,-0.0935,-0.32055,-0.16478,-0.36552,-0.58469,-0.12468,-0.17911,-0.25312,-0.41646,-0.77043,-0.9102,-0.98801,-0.96687,-0.98824,-0.90987,-0.9261,-0.96215,-0.90752,-0.82851,-0.67693,-0.89723,-0.74509,-0.91448,-0.66555,-0.73624,-0.72341,-0.59765,-0.77774,-0.76862,-0.97785,-0.98312,-0.78218,-0.8634,-0.77567,-0.52323,-0.80022,-0.81138,0.038471,0.032606,-0.38224,-0.32389,-0.6002,-0.18205,-0.73494,-0.83463,-0.68517,-0.51241,0.095183,-0.29617
52,3,x5,5,-0.63897,-0.53935,-0.39196,-0.22255,0.028035,0.033471,-0.72362,-0.2923,-0.75993,-0.54563,-0.38423,-0.49726,-0.25837,-0.18546,-0.56365,-0.66913,-0.57387,-0.62669,-0.71343,-0.54729,-0.63897,-0.80752,-0.83362,-0.82566,-0.87922,-0.77764,-0.74631,-0.68359,-0.73328,-0.59809,-0.43591,-0.37486,-0.3953,-0.14729,-0.51693,-0.56392,-0.32771,-0.31231,0.31958,-0.33283,-0.82552,-0.8833,-0.85353,-0.77954,0.37206,-0.59871,-0.93411,-0.90006,-0.88103,-0.8446,-0.84924,-0.81608,-0.7823,-0.73715,-0.94627,-0.93012,-0.87836,-0.60363,-0.81634,-0.8163
53,3,x5,6,-0.99624,-0.95157,-0.26399,-0.80007,-0.58274,-0.67968,-0.46124,-0.68692,-0.58372,-0.72991,-0.712,-0.71755,-0.72049,-0.7922,-0.67836,-0.86942,-0.8249,-0.44946,-0.67661,-0.67177,-0.99624,-0.99146,-0.84348,-0.91728,-0.92606,-0.91607,-0.86219,-0.88195,-0.86613,-0.82491,-0.62933,-0.74739,-0.80224,-0.57909,-0.52101,-0.84104,-0.48999,-0.52789,-0.66297,-0.56033,-0.9997,-0.99471,-0.98955,-0.98838,-0.94946,-0.8543,-0.97168,-0.94502,-0.93641,-0.97123,-0.94399,-0.92261,-0.92039,-0.86568,-0.96307,-0.89802,-0.8957,-0.90444,-0.88389,-0.89954
54,3,x5,7,-0.97859,-0.99605,-0.80527,-0.35734,-0.90585,-0.91023,0.79991,-0.51676,-0.37591,0.1365,-0.58471,-0.039231,0.41999,-0.53203,-0.76382,-0.67015,-0.74069,-0.72313,-0.63655,-0.36191,-0.97859,-0.49716,-0.75879,-0.85334,-0.81591,-0.78645,-0.71071,-0.80937,-0.80428,-0.77917,-0.92703,-0.82254,-0.65191,-0.55542,-0.54342,-0.77809,-0.69889,-0.58605,-0.73164,-0.55057,-0.99832,-0.99537,-0.94904,-0.99933,0.05639,-0.96644,-0.91257,-0.86883,-0.78659,-0.88412,-0.92121,-0.44043,-0.79116,-0.87423,-0.7185,-0.82001,-0.83938,-0.74611,-0.78183,-0.30232
55,3,x5,8,-0.66254,-0.5133,0.17553,-0.028099,-0.29943,0.19712,-0.38488,-0.47978,-0.2581,-0.88775,-0.026886,-0.3824,-0.24012,-0.60129,-0.3104,-0.25665,-0.22925,-0.37449,-0.62788,-0.51107,-0.66254,-0.78021,-0.84879,-0.86448,-0.83284,-0.85817,-0.77994,-0.63808,-0.85997,-0.77863,-0.80833,-0.60563,-0.50289,-0.70843,-0.80758,-0.35831,-0.352,-0.31855,-0.02646,-0.40459,-0.85953,-0.83154,-0.77946,-0.77225,-0.73699,-0.77548,-0.91159,-0.87152,-0.85341,-0.72105,-0.83535,-0.95736,-0.025297,-0.38258,-0.3792,-0.044982,-0.88824,-0.63855,0.010321,0.13984
56,3,x5,9,-0.97791,-0.41439,0.2774,-0.85891,0.63841,1,1,1,0.95689,1,-0.22285,0.20074,0.55599,0.44462,-0.12049,-0.34213,-0.39408,0.3478,-0.38197,-0.40972,-0.97791,-0.83194,-0.95037,-0.99036,-0.8282,-0.83449,-0.93518,-0.89012,-0.83534,-0.83829,-0.73871,-0.67518,-0.71471,-0.756,-0.47728,-0.73576,-0.49323,-0.82135,1,-0.86693,-0.99766,-0.9908,-0.90727,-0.68384,-0.1233,0.49769,-0.1971,-0.073937,-0.098673,0.21255,-0.23564,0.17538,-0.089318,-0.072235,-0.37802,0.56383,-0.29993,-0.17088,0.07654,0.49751
57,3,x5,10,0.57009,-0.028644,1,-0.89645,-0.1987,-0.74704,-0.66604,-0.82015,-0.15261,-0.65808,-0.70792,-0.51701,-0.60741,-0.38867,-0.69219,-0.75309,-0.7184,-0.50138,-0.51292,-0.55542,0.57009,-0.70523,-0.78381,-0.86046,-0.58987,-0.94296,-0.80663,-0.89444,-0.77495,-0.76384,-0.93426,-0.8553,-0.93398,-0.68741,-0.89148,-0.86325,-0.87982,-0.94819,-0.81226,-0.7886,-0.22917,-0.86754,-0.89469,-0.87629,-0.74945,0.15834,-0.90947,-0.051564,-0.76219,-0.15219,-0.44506,-0.54232,-0.78818,-0.44658,-0.49138,-0.47798,-0.88862,-0.71159,-0.64849,-0.75017
58,3,x5,11,-0.93631,-0.34832,-0.26094,-0.3292,0.29078,-0.13486,-0.47808,-0.38027,-0.76296,-0.38908,-0.031968,-0.51046,0.59908,-0.10214,-0.49127,-0.41403,-0.50769,-0.19461,-0.58665,-0.67447,-0.93631,-0.82447,0.97439,-0.9645,-0.93129,-0.8954,-0.88894,-0.81545,-0.87608,-0.76167,-0.81074,-0.88875,-0.82799,-0.76705,-0.92087,-0.91368,-0.76758,-0.77059,-0.5281,-0.74633,-0.78285,-0.51621,-0.45481,-0.39476,0.049684,-0.069665,-0.91899,-0.17107,-0.67804,-0.34762,-0.4843,-0.072784,-0.2036,-0.38563,-0.469,-0.13413,0.81355,1,-0.23841,0.18688
59,3,x5,12,0.87052,-0.11427,0.41375,-0.1913,-0.3956,0.23501,-0.35882,-0.54739,0.10166,0.0094773,0.2244,-0.25686,0.78486,0.047299,-0.69535,-0.22389,-0.40977,-0.29009,0.49009,-0.7919,0.87052,-0.77942,-0.85882,-0.88988,-0.93254,-0.92027,-0.87421,-0.68198,-0.90388,-0.85883,-0.84434,-0.84872,-0.8066,-0.85259,-0.86628,-0.8042,-0.81147,-0.75871,-0.70591,-0.88272,-0.027392,-0.86007,-0.39159,-0.60307,-0.30883,0.22463,-0.77718,-0.16823,-0.61037,-0.4161,0.53133,-0.68279,-0.22513,-0.086819,-0.68698,0.68966,-0.48285,0.0271,-0.12223,-0.84746
60,3,x5,13,-0.82006,-0.66937,-0.47437,-0.25684,0.37294,-0.33927,-0.4294,-0.68434,-0.59014,-0.55317,-0.66296,-0.61961,-0.18327,-0.15468,-0.53621,-0.28501,-0.84142,-0.5708,1,-0.41299,-0.82006,-0.9218,-0.28221,-0.84197,-0.60793,-0.58098,-0.32531,-0.79664,-0.78983,-0.53515,-0.92009,-0.58017,-0.4248,-0.33048,-0.85552,-0.93536,-0.82154,-0.8837,-0.76416,-0.68577,-0.99729,-0.99856,-0.92054,-0.94704,-0.9203,-0.90503,-0.70522,-0.093256,-0.88649,-0.92252,-0.83117,-0.94276,-0.50418,-0.83037,-0.92316,-0.90749,-0.87273,-0.81799,-0.54194,-0.29257
61,3,x5,14,-0.96265,-0.77676,-0.90772,-0.28038,-0.51008,0.92915,-0.54119,0.16253,0.32936,0.016605,-0.69972,-0.017883,0.52033,0.41575,-0.10983,-0.17936,0.40483,0.12072,0.077106,-0.024711,-0.96265,-0.99288,-0.75578,-0.76996,-0.81997,-0.87833,-0.4776,-0.59081,-0.6526,-0.52316,-0.29658,-0.38746,-0.64707,-0.23237,-0.1138,-0.62649,-0.60317,0.83623,-0.24701,-0.64689,-0.9912,-0.97625,-0.46116,-0.56648,-0.039165,-0.62455,-0.77435,0.078131,-0.00054942,-0.86403,-0.15265,0.10933,0.19818,-0.315,-0.93554,-0.43745,0.11976,-0.15785,-0.16335,-0.54403
62,3,x5,15,-0.79288,-0.72811,-0.84146,-0.82164,-0.53549,-0.56488,-0.63657,-0.87373,-0.56283,-0.32811,-0.5962,-0.57504,0.0065678,-0.40275,-0.55583,-0.64829,-0.38386,-0.43854,-0.12811,-0.10134,-0.79288,-0.94634,-0.96491,-0.98154,-0.79147,-0.80329,-0.95356,-0.75103,-0.72276,-0.11795,-0.54755,-0.90063,-0.72961,-0.63198,-0.20142,-0.53705,-0.62324,-0.53722,-0.45577,-0.84227,-0.81979,-0.8449,-0.80822,-0.99192,-0.85834,-0.64502,-0.92615,-0.80199,-0.7707,-0.24762,-0.7053,-0.27819,-0.6256,-0.42174,-0.65095,-0.50443,-0.58251,-0.56991,0.5542,-0.42269
63,3,x5,16,-0.50732,0.0079175,-0.0053685,-0.33994,-0.2879,-0.55784,-0.2315,-0.81146,-0.45556,-0.2936,-0.56689,-0.40055,-0.33489,-0.251,-0.28309,-0.68489,-0.28451,0.068607,-0.258,-0.49554,-0.50732,-0.78968,1,0.63966,0.38084,-0.56347,-0.4229,-0.86368,-0.89749,-0.73734,-0.80371,-0.54032,-0.80134,-0.90123,-0.27917,-0.92216,-0.59043,-0.90673,-0.65765,-0.86481,-0.50613,-0.53077,-0.37144,-0.9429,-0.70425,-0.14407,-0.83575,-0.62515,-0.75838,-0.28507,-0.70725,-0.59145,-0.20126,-0.54044,-0.95393,-0.61171,-0.6673,-0.31545,-0.31171,-0.25505
64,3,x5,17,-0.74928,-0.68698,-0.42746,-0.71923,-0.58459,-0.79313,-0.89167,-0.80922,-0.46355,-0.69445,-0.78605,-0.77756,-0.58167,-0.54881,-0.76516,-0.5083,-0.36059,-0.6994,-0.74748,-0.45384,-0.74928,-0.95076,-0.97698,-0.63519,-0.86749,-0.67699,-0.72874,-0.76222,-0.81776,-0.94115,-0.81197,-0.80695,-0.78717,-0.59152,-0.56472,-0.79845,-0.35769,-0.46088,-0.7054,-0.70139,-0.94911,-0.93434,-0.85574,-0.81206,-0.66675,-0.69753,-0.93096,-0.77615,-0.92494,-0.83896,-0.69807,-0.78152,-0.87629,-0.7922,-0.89531,-0.84086,-0.83571,-0.77862,-0.45674,-0.80358
65,3,x5,18,-0.86303,-0.6537,-0.68452,-0.87808,-0.27439,-0.47791,-0.3763,-0.49358,-0.24825,-0.35425,-0.72996,-0.039314,-0.17914,0.13291,-0.11099,1,1,0.28517,-0.12592,-0.2236,-0.86303,-0.97319,-0.93501,-0.92076,-0.99037,-0.72499,-0.74311,-0.86329,-0.88278,-0.80388,-0.8294,-0.82455,-0.84857,-0.87233,-0.54286,-0.90389,-0.73376,-0.70259,-0.82811,-0.72868,-0.63878,-0.57241,-0.46749,-0.94566,0.045021,-0.97132,-0.71285,-0.72466,-0.57703,0.44805,-0.79276,-0.72928,-0.73952,-0.64344,-0.31608,-0.47762,0.34626,-0.53747,0.043856,0.66379
66,3,x5,19,-0.99143,-0.91515,-0.65795,-0.35151,-0.61215,0.44324,-0.51301,-0.22993,-0.30215,-0.62185,-0.62219,-0.37198,-0.030071,-0.39278,-0.2022,-0.69067,-0.54152,-0.033067,-0.60185,-0.54714,-0.99143,-0.94784,-0.86263,-0.59533,-0.88334,-0.63509,-0.64841,-0.97168,-0.87348,-0.88612,-0.97104,-0.52455,-0.59594,-0.93342,-0.88527,-0.90918,-0.69123,-0.60679,-0.88888,-0.8785,-0.99772,-0.99612,-0.96493,-0.94602,-0.94633,-0.95264,-0.96235,-0.89743,-0.72591,-0.68437,-0.74511,-0.85907,-0.50331,-0.87295,-0.83273,-0.47294,-0.61765,-0.26213,-0.60354,-0.25725
67,3,x5,20,-0.93398,-0.44387,-0.6477,-0.23261,-0.16688,-0.38292,-0.86593,-0.8505,0.27069,-0.7934,-0.87042,-0.86194,-0.75333,-0.48331,-0.74594,-0.66079,-0.71379,-0.43203,-0.40235,-0.70096,-0.93398,-0.97241,-0.837,-0.94518,-0.97315,-0.93143,-0.94296,-0.80083,-0.69598,-0.84582,-0.84919,-0.95459,-0.79296,-0.88764,-0.24586,-0.81057,-0.69771,-0.47903,-0.43714,-0.72514,-0.99946,-1,-0.79357,0.29973,-0.82724,0.51927,-0.86751,-0.7291,-0.77067,-0.73661,-0.73175,-0.85104,-0.41642,-0.92325,-0.70107,-0.52072,-0.23771,-0.53954,-0.30027,-0.35125
68,3,x5,21,-0.27478,-0.19968,0.22188,-0.40202,-0.20245,-0.44019,0.39694,-0.495,-0.20263,-0.71407,-0.16684,-0.1273,-0.25737,1,0.20186,-0.72651,-0.21612,-0.075518,-0.32805,-0.62988,-0.27478,-0.8392,-0.88688,-0.7788,-0.89976,-0.55973,-0.82863,-0.92119,-0.9629,-0.81102,-0.80729,-0.77019,-0.77936,-0.89416,-0.76133,-0.56426,-0.79472,-0.72851,-0.65087,-0.60453,-0.014066,-0.8467,-0.64116,-0.37659,0.4852,-0.48925,-0.36228,-0.64319,-0.60447,0.94211,-0.17936,0.11877,-0.45784,-0.48632,-0.7142,-0.51138,-0.3141,0.35216,-0.28016,-0.41658
69,3,x5,22,-0.44635,0.34316,-0.64971,-0.35158,-0.017531,-0.16516,-0.20417,-0.50613,-0.42785,-0.45569,-0.0031214,-0.42449,-0.47811,0.84559,-0.20451,-0.38385,0.014862,1,-0.36845,-0.26826,-0.44635,-0.68377,-0.83213,-0.95843,-0.96398,-0.94351,-0.85438,-0.83036,-0.89923,-0.88821,-0.86848,-0.86345,-0.7591,-0.94533,-0.90115,-0.95903,-0.86642,-0.88378,-0.87664,-0.89106,-0.017977,-0.090374,0.6051,1,0.49105,1,1,0.504,0.7176,0.29099,-0.1759,0.94286,0.3624,1,0.23314,0.47931,0.67677,0.35571,0.76102,1
70,3,x5,23,-0.99011,-0.96964,-0.76702,-0.27153,-0.84672,-0.97611,-0.62894,-1,-0.47844,-0.57408,-0.82673,-0.80652,-0.90876,-0.89642,-0.942,-0.89401,-0.98376,-0.91176,-1,-1,-0.99011,-0.99916,-0.99971,-0.818,-0.99913,-0.9987,-0.99146,-1,-0.96853,-1,-0.92724,-0.84039,-0.92457,-0.93694,-0.94407,-0.85348,-0.9908,-0.96133,-0.96032,-0.05814,-0.99948,-0.99998,-0.97709,-0.84652,-0.10138,-0.38597,-0.88726,-0.95994,-0.77828,-0.75645,-0.82256,-0.94501,-0.59802,-0.92196,-0.88254,-0.99041,-1,-0.96172,-0.99795,-0.91687
71,3,x5,24,-0.99609,-0.99581,-0.96251,-0.89974,-0.93584,-0.8085,-0.6552,-0.80775,-0.87593,-0.79209,-0.79263,-0.85366,-0.71134,-0.7428,-0.70309,-0.88571,-0.79721,-0.79756,-0.64714,-0.82931,-0.99609,-0.99968,-0.99995,-1,-1,-1,-1,-0.99646,-0.99574,-0.9943,-0.99098,-0.849,-0.99335,-0.98858,-1,-0.98698,-0.85465,-0.97708,-0.81418,-0.99482,-0.99986,-0.99997,-0.98462,-0.99836,-0.89968,-0.94203,-0.97724,-0.95893,-0.9573,-0.90262,-0.93818,-0.9236,-0.90002,-0.91177,-0.9223,-0.91717,-0.95124,-0.91819,-0.93431,-0.8991
72,3,x5,25,-0.99985,-0.95547,-0.86202,-0.81341,-0.87849,-0.92248,-0.9444,-0.93575,-0.92331,-0.96546,-1,-0.96126,-0.91314,-0.9011,-1,-0.95407,-0.98582,-0.91828,-0.88378,-0.9759,-0.99985,-1,-0.99812,-0.98795,-0.96144,-0.95527,-0.96222,-0.9655,-0.96969,-0.89972,-0.85499,-0.97752,-0.98227,-0.72337,-0.93252,-0.84145,-0.93981,-0.77551,-0.87733,-0.96444,-1,-0.99986,-0.97393,-0.98108,-0.97729,-0.98181,-0.96369,-0.95588,-0.88069,-0.95257,-0.90881,-0.9526,-0.98707,-0.93441,-0.98217,-0.98405,-0.96963,-0.95431,-0.90779,-1
73,3,x5,26,-0.99898,-0.89323,-0.91083,-0.90062,-0.81687,-0.84832,-0.8217,-0.98657,-0.83179,-0.89974,-0.92007,-0.97197,-0.93434,-0.82172,-0.88024,-0.9502,-0.93293,-0.98057,-0.93709,-0.89022,-0.99898,-0.97379,-0.99071,-0.98751,-0.97262,-0.97751,-0.98602,-0.98591,-0.99304,-0.9954,-0.98524,-0.98164,-0.96997,-0.99062,-0.99153,-0.97582,-0.97678,-0.96284,-0.97302,-0.97565,-0.99924,-0.89191,-0.93167,-0.97411,-0.92717,-0.93131,-0.91679,-0.95847,-0.90836,-0.97991,-0.97396,-0.92541,-0.95321,-0.87667,-0.86736,-0.95738,-0.91482,-0.91188,-0.81637,-0.81652
74,4,Br,1,-0.97581,-0.79468,-0.76901,-0.58245,-0.4785,-0.54892,-0.58069,-0.916,-0.8041,-0.78739,-0.80779,-0.77537,-0.76603,-0.69562,-0.77532,-0.79107,-0.87201,-0.72085,-0.71529,-0.65138,-0.97581,-0.95074,-0.93343,-0.96754,-0.98029,-0.95696,-0.89697,-0.97327,-0.9202,-0.9117,-0.94944,-0.91647,-0.88839,-0.9302,-0.92175,-0.86527,-0.90381,-0.84165,-0.84765,-0.92723,-0.99249,-0.88217,-0.62402,-0.61335,-0.08008,-0.48673,-0.8113,-0.60861,-0.7544,-0.90018,-0.76871,-0.28682,-0.87267,-0.84699,-0.87715,-0.8149,-0.80938,-0.73865,-0.59877,-0.26186
75,4,Br,2,-0.97781,-0.70221,-0.61752,-0.91942,-0.9198,-0.12013,-0.29549,-0.21219,-0.81991,-0.12084,-0.73369,-0.73825,-0.68145,-0.67278,-0.82441,-0.88926,-0.77983,-0.80427,-0.8525,-0.83472,-0.97781,-0.9369,-0.96508,-0.95709,-0.99218,-0.99367,-0.9879,-0.89883,-0.89987,-0.92283,-0.97448,-0.89749,-0.91378,-0.94276,-0.98263,-0.95723,-0.9209,-0.92448,-0.92617,-0.96253,-0.98775,-0.86342,-0.83203,-0.75469,-0.33156,-0.55904,-0.8788,-0.88191,-0.8586,-0.8353,-0.82622,-0.92574,-0.60652,-0.83478,-0.73734,-0.93647,-0.90476,-0.50725,-0.81429,-0.71016
