number,classNumber,className,numberInClass,1 V,2 V,3 V,4 V,5 V,6 V,7 V,8 V,9 V,10 V,11 V,12 V,13 V,14 V,15 V,16 V,17 V,18 V,19 V,20 V,21 V,22 V,23 V,24 V,25 V,26 V,27 V,28 V,29 V,30 V,31 V,32 V,33 V,34 V,35 V,36 V,37 V,38 V,39 V,40 V,41 V,42 V,43 V,44 V,45 V,46 V,47 V,48 V,49 V,50 V,51 V,52 V,53 V,54 V,55 V,56 V,57 V,58 V,59 V,60 V
11,1,Pi,11,4274.745452,1714.642526,7296.472731,5278.579917,4183.382756,8003.333569,9101.760573,9908.782679,10542.12702,12442.61717,34332.81372,12637.86062,17838.08593,27249.45817,28711.86008,31701.02645,29404.84764,25804.61723,40984.88685,27457.80167,4274.745452,4375.45175,34632.93688,211077.1133,65516.72127,57340.45296,53105.34926,85928.06891,56063.30789,122569.7233,90113.59498,180696.8636,131185.5165,63062.67322,155440.758,63140.90004,175597.7262,101677.2645,190593.3047,62802.99925,95.7931639,1353.68697,843.200755,1575.791258,3309.16833,2284.069198,3683.258647,28586.66309,4756.40261,13715.43229,10206.49653,9887.015633,47111.63519,17333.24751,17063.51616,10653.14587,23325.34552,22441.28906,18711.24552,24468.62069
12,1,Pi,12,4347.804751,19988.26103,14704.49404,5056.389393,4367.820738,8668.781383,7847.662996,3945.478226,21299.80143,7517.241448,20150.25068,10758.13534,14065.07776,15420.60342,11090.28167,13794.91026,20814.12981,17834.09866,16779.99642,16277.36598,4347.804751,27119.26906,24526.27267,46575.59694,45430.47011,62157.46585,125065.3511,105143.4253,95762.67616,184387.5547,156705.5187,226809.5649,103782.4361,210312.0662,62871.59112,236556.2522,104181.8553,270267.2171,201839.3063,64888.29214,1651.306718,7347.791454,7079.061892,6004.079017,2613.389918,9641.472064,202.124455,2214.021081,2403.385687,1973.587297,4450.454184,5116.685342,13743.71982,7320.132222,8970.597274,4498.910244,6634.613138,15400.5981,9563.915028,15636.78606
13,1,Pi,13,3784.258575,7465.518235,914.7222484,1304.507826,6188.883819,4223.085225,3382.287264,12037.47751,12914.61511,15790.24954,18993.17176,23028.07763,14483.84467,14952.43779,14316.75744,13153.23134,13553.73468,11299.82728,11332.30243,14703.72063,3784.258575,57345.91457,98319.26955,110744.2837,56842.75662,79757.43518,82296.79051,133965.5565,94435.65691,68243.63497,133521.3474,86856.95899,60904.94506,89879.32831,138766.5789,109234.9658,96120.43221,24179.61271,76089.3276,91696.24732,1655.110348,2930.750283,34.65658787,163.8394849,518.5092095,2113.454966,2859.065501,2591.601865,4190.974411,4385.152643,3287.76017,4374.826441,7596.186906,3904.370564,2858.862035,6797.367865,2991.501015,9025.134389,12992.60375,11321.80164
14,1,Pi,14,4373.834072,3378.792494,19984.39918,18938.58633,10585.04689,11604.43032,17721.30318,17468.4245,17797.20308,19963.75091,24397.46669,32009.69768,21163.68542,31009.85317,15135.32011,26749.09567,31382.92589,42407.48251,46884.31178,50676.05507,4373.834072,4976.256914,6234.633894,22071.50624,30348.08128,135406.5591,22770.71358,117985.5416,29678.5779,98763.96588,75085.95129,112945.631,134111.8139,102759.9962,93676.29635,155218.5942,89319.7585,93623.77974,163447.0833,165356.2416,329.1171632,649.8492523,4024.659337,3530.538364,8900.398352,4039.15677,10773.33846,13190.66211,9054.47585,24097.44767,13498.33456,44978.87692,42424.48572,21625.77062,35114.25113,17355.4262,21257.85143,25923.00145,14838.05371,23350.18665
15,1,Pi,15,2489.517058,13070.84649,8418.298439,4061.185747,14462.17639,12400.11841,6287.949437,8007.708577,10223.05723,38628.96341,18616.7332,28140.1202,12768.10328,11822.43819,37812.57087,34670.36059,28983.94282,16165.27956,25654.78434,29952.93351,2489.517058,11881.52835,41337.38397,32466.7513,64220.89894,24732.16779,62461.3925,23480.81743,9619.755754,46646.92443,56876.28771,55456.94111,73936.46745,43811.67144,71837.26882,39589.51621,44084.0655,51977.30809,21976.96318,66990.29421,188.3890258,5097.264858,1574.40169,1313.678434,2039.920897,2558.881005,4047.508188,2058.178462,3339.389878,17558.54805,10266.63975,10528.09366,77918.41392,14074.80767,19144.30374,20171.3982,18004.70157,7457.047379,18537.50666,30145.41798
16,1,Pi,16,89.26703666,6104.750401,4936.670571,15892.78272,38908.51256,21726.54452,13326.10359,28503.35766,28765.78868,24536.73829,12938.18916,24653.94871,33977.46643,18031.5672,44764.34494,37876.45684,32934.30007,31970.40374,37692.80878,26065.4837,89.26703666,5946.780909,7618.45054,3856.050642,16640.49281,17968.93676,18262.46489,19918.9261,16571.30242,157723.9044,123107.42,15927.74688,133943.5177,53935.58167,88176.4801,132394.2541,18946.90972,60170.98001,81796.73903,148248.0043,163.5525215,4781.744803,4228.033168,8176.651174,2754.568182,3778.755671,11324.15236,7812.031221,14617.1966,22994.79526,43284.02355,11100.77786,28881.51643,31754.54234,18892.56054,15026.64212,26181.4562,24682.03251,14445.20416,21113.13489
17,1,Pi,17,20.94330464,8320.02609,1855.349518,8613.897115,11113.44846,10360.88675,15282.83336,14367.17909,16310.19102,16863.7961,16214.00737,22147.43481,22763.02636,20729.39863,21555.55911,26637.12977,22263.0627,31504.55693,35399.63401,28665.39557,20.94330464,12.70157304,14.48650364,13727.95037,9413.120066,7605.269515,895.2349265,53763.63288,27562.72993,121791.005,34418.81971,102244.8011,64404.22921,85033.01949,122295.0162,31549.8878,128479.7728,111145.5486,48425.84308,138289.2153,0.008317602233,1322.560524,416.0857388,4151.694225,359.0256809,5414.819032,429.4052346,1791.778012,711.6182692,858.3145445,2828.21877,4313.518092,5622.312926,5168.104944,7274.536228,5113.144158,3425.175532,3347.099885,3182.672175,4886.886096
18,1,Pi,18,378.6028104,4512.895126,4025.756382,5221.031799,6590.819542,10675.63192,13296.227,14288.4372,12889.89732,11552.63999,14779.25718,50912.07559,8481.976386,11690.25429,39371.87825,48013.89584,19471.39128,18056.77913,53913.67688,37168.99222,378.6028104,456.4393715,1844.800709,3810.024218,4958.45396,23163.27839,16547.77269,35829.90297,11283.03504,75501.32895,28360.77569,125204.4436,46769.29105,84456.12926,122573.1563,70421.75414,68995.59262,59971.68264,79593.22044,124898.0289,8.76492129,1749.153335,637.1963865,631.1134439,1714.164724,5313.596029,1808.265835,1495.405057,2605.971219,2229.840753,8809.252362,4491.513142,7766.699014,20344.16219,11266.58268,10966.13075,8826.568697,13986.46228,2745.854814,16481.8124
19,1,Pi,19,1409.065136,6978.545139,9923.329599,17509.17237,2343.952726,9608.789415,6964.476814,5169.656704,7571.577034,5869.389051,18171.77425,22893.01871,15129.65555,22396.37498,13932.2825,18714.95773,20348.80119,13345.22959,36932.86998,43010.80285,1409.065136,1342.326866,117925.4115,93477.54588,6135.317719,6078.315905,14713.80752,11636.88391,30132.85328,12154.30558,40718.8661,23918.49818,21323.98631,67952.08167,55523.28935,48580.27749,66449.64733,89713.49084,27076.5173,35584.64259,20.72194709,0.4976876205,1709.755884,2340.968311,7723.544916,828.1778519,6369.476148,1479.283616,809.8005336,7166.112775,7874.437643,5001.080604,6594.217468,7020.154925,5827.884044,2758.102146,2624.58888,8562.466787,15329.12607,14166.67858
20,1,Pi,20,2375.080386,5527.334997,805.8612808,1081.81726,6721.407642,6974.45764,14887.99945,9014.60675,6400.732966,13862.29462,18716.66216,10792.83859,26911.6341,12164.66112,18626.78216,19565.86387,30806.96741,24024.88504,22185.08559,23304.60086,2375.080386,2303.786055,28099.67637,28099.67637,29706.62342,72782.86709,104575.3465,74934.15693,37276.19114,101826.7191,102615.0803,86077.80726,111444.1028,120719.9135,124291.2027,132982.5392,141516.8774,119899.3884,201636.6873,113456.0968,189.5600585,346.924165,735.2419735,128.1554743,87.43964806,1072.120867,3562.183211,2005.372658,1886.299213,1481.032187,1939.982965,2836.887683,5797.818999,6421.985871,6817.505625,4998.42816,3954.377186,4450.678048,4866.79663,9902.323728
21,1,Pi,21,524.2123028,2603.349085,4597.576168,9734.117552,2753.516203,4283.937509,6644.122121,20679.45715,7722.959678,14123.67273,14529.79173,12173.82673,17470.00694,10940.60527,30692.70578,9965.450809,16015.55207,19244.22088,21255.90308,27224.31238,524.2123028,73304.00872,12465.4785,53354.70259,45083.92702,46789.02862,54112.78452,41824.38544,22749.13784,28527.33582,47593.93187,23851.80738,41704.98168,139682.6796,26604.2099,83936.35999,165923.5025,152916.5759,37171.98228,70969.00943,36.83704544,485.2853576,365.02316,3202.681297,582.2889288,813.6737679,1067.718295,1459.695269,6321.962387,2377.812758,2320.725377,1334.854016,2258.699665,1571.487306,6109.652338,4891.736333,11178.17841,19483.77618,18551.76846,7541.019949
22,1,Pi,22,12.73758159,1051.680705,6034.214123,12542.46588,14265.21361,24170.32939,16265.19908,15745.04825,25082.61695,27032.78503,29280.17328,15364.45733,10184.50347,37218.77215,35517.28241,26694.65109,11146.13093,13810.91136,22404.31971,25278.02778,12.73758159,23.08461954,3644.400003,27342.63111,42650.9301,46471.56486,33968.64241,55794.86375,79746.62108,64044.96287,28425.47066,101891.9782,20023.57519,73202.92656,54540.38375,74218.13382,52678.30258,54057.90849,70272.7144,75018.63438,4.212320945,709.6414881,2557.798719,1495.280572,14226.73718,19728.07604,15559.59093,12438.62256,13030.14462,3111.116242,17350.58579,13317.64154,41774.58223,5062.950445,38276.23614,12301.83041,16542.67274,11451.38593,12999.71432,13216.33096
23,2,E7,1,1760.499419,3454.415662,7978.714348,4723.321246,28605.87724,6813.064776,11098.93939,7210.806901,9375.056539,12646.80832,16175.42623,19131.40229,7607.225799,26327.30928,16658.40042,12644.92902,15456.95603,17331.61545,14217.59529,15763.40128,1760.499419,2788.118886,3308.279161,7629.717332,9298.283378,8881.936232,25995.45633,13007.31849,16194.02995,23076.36602,11128.15652,21508.11799,13612.93232,24904.40379,14399.33708,14841.83471,17537.38905,30361.39083,29912.1761,22558.22071,1836.251287,3738.04758,9400.582178,11814.30616,39719.86821,1920.966691,6288.757618,3643.297993,4983.310288,16722.54552,9036.754825,5298.973165,5106.71214,9729.838003,13489.44763,7527.356193,6476.906697,17492.74484,11255.10734,14689.15602
24,2,E7,2,47.45436875,645.9522381,1376.692565,6067.058473,3772.882723,15383.77964,12334.95408,6656.532708,7193.995521,7467.697418,18411.13505,21388.4064,14916.47022,17089.92454,11361.13287,5261.411152,10279.10007,11943.81813,15150.7029,21665.25417,47.45436875,1369.196197,1573.253299,5704.00392,22666.1096,5768.055221,9308.932291,20028.8373,16960.09296,25609.36949,17881.18431,46766.05693,44887.05739,20732.93581,24612.74532,21222.56164,18051.89903,24041.68471,20376.99861,27145.8715,17.66458592,250.2757214,382.4667754,1325.473826,1935.401217,9559.803681,3164.323555,3905.825915,5517.718943,4062.295861,4749.122515,5439.736262,2597.40254,6327.522069,19063.51354,8076.04949,19698.1211,6172.142569,19634.88888,3828.477244
25,2,E7,3,182.0285512,2173.457883,6024.091577,1941.384571,4667.386579,9793.2617,16760.99245,11130.09144,9948.966993,16195.39504,9511.631716,34039.42906,8700.282113,14660.69167,20242.49693,18552.98935,16540.71665,29694.18919,14088.70442,17584.5287,182.0285512,10868.24579,5441.50934,25116.28464,21976.04721,40668.78274,49003.04654,24585.78755,52734.40535,6711.158215,9765.131016,60581.57587,77572.09734,57412.06013,86807.69367,90185.5716,113391.9891,64954.46159,75513.40691,66535.01559,15.09347279,1269.285168,2893.018916,1070.464543,15110.59587,14225.75814,15541.33837,7253.39665,7084.766975,8033.436887,7060.298946,4525.581307,9725.867733,7216.791483,7343.624645,13202.33761,10250.41326,11219.00615,10305.41164,9064.24566
26,2,E7,4,1.397447426,2960.770893,961.7618989,1541.203257,1877.352427,8213.709553,8926.600259,8749.773035,3942.678804,4963.24985,7138.615808,10094.70502,12489.76909,8883.377825,11388.08336,18053.37611,15501.09407,6265.790424,15954.5672,7588.010021,1.397447426,10385.83468,3857.567537,69678.53941,19957.80309,26756.19635,68817.57673,51993.78568,48283.97752,95146.56042,141433.9325,120698.855,133241.6874,20173.4222,77034.49694,79670.11876,37380.79295,52402.5623,134668.4519,84840.28399,0.236614598,1564.101045,923.7925908,279.7079038,534.6981787,12571.60512,1742.906836,1981.16466,4069.290377,5255.314831,7747.204386,2195.543556,4110.632355,4959.7999,6883.607008,21711.62412,8315.138944,5449.781181,15487.51326,9836.833105
27,2,E7,5,32.18928635,6238.59624,438.6159422,3018.093201,1562.110312,3019.21353,11936.07632,10578.71625,5406.914276,9851.578279,15065.17285,8620.466395,9873.686083,13943.12876,17629.8685,8100.599594,13146.5898,17819.53559,13938.27591,16003.84155,32.18928635,2970.980645,22524.7946,9292.203083,18794.55057,24644.18543,45263.20706,35799.48267,39033.2591,122191.5599,128415.6988,76526.39622,299588.6144,89315.47247,40668.8464,75739.1945,200818.3666,261381.7944,280018.9462,177894.1552,13.81343656,3192.655904,2156.645339,1075.963302,781.1106601,2982.065772,3535.929243,1549.774328,2081.406502,6688.034126,2943.670938,4358.754308,14823.87316,11868.78728,8398.074435,2217.589321,13531.2694,26806.73487,8669.420831,9819.381896
28,2,E7,6,1420.312091,6121.29239,6575.144491,10403.52132,8978.567173,6071.66361,7959.360659,9698.257561,14423.86814,4775.898902,12033.47706,9683.487724,11867.41516,9841.148789,10757.41285,15302.64782,9491.464598,14370.91809,16298.87593,23708.73832,1420.312091,28311.16642,35210.04013,47331.45153,41838.82696,46757.66784,71623.45732,97240.1635,54022.21585,56833.05093,39533.81514,67300.31371,86563.62408,101501.29,105704.9191,271625.0149,179016.0331,140131.9954,76812.17883,90327.10765,147.6481485,644.2776321,303.6033313,750.9337843,3755.676393,12135.47818,4442.674416,3053.947159,10789.54231,2641.943457,2091.54204,4906.218947,5860.721907,9616.666155,6020.669259,6652.260087,6058.002556,18648.56688,9940.447923,5363.211003
29,2,E7,7,31.43234504,1198.614296,483.2053511,841.897639,1292.996662,2437.346004,3020.360162,3358.015679,2983.179224,1693.378911,5662.416214,3515.05071,2990.416634,2277.708472,1117.168806,3695.387897,4365.369763,2484.398084,2532.743281,2600.110769,31.43234504,134.1201767,431.1886913,2061.083015,3156.876194,8313.068201,4161.38534,4576.853448,26123.60642,25765.33522,14391.50146,6196.781278,17572.9482,30044.41939,13416.25552,53383.47872,21525.53606,16046.10404,58506.87994,33024.66157,2.4166416,1679.554373,209.1637474,177.673663,1623.389946,1556.232859,691.1027349,710.0924419,4387.250482,1157.967222,861.449261,2830.091423,810.9630307,2370.061732,378.8339581,776.8891828,3409.498121,5316.985197,2973.523921,2452.37181
30,2,E7,8,73.41244346,1446.346372,347.4088067,1083.540472,1589.778959,2613.404466,2739.1365,1477.004284,2314.28495,4062.3819,4945.068407,4265.792925,4291.864966,3025.733822,3454.32965,5234.482591,3956.472526,5775.670426,4909.23379,3601.232246,73.41244346,607.482538,344.1579123,1320.318888,3764.310185,2493.469495,7243.063418,5020.561914,4686.522553,14610.7051,6706.961464,8314.731243,33003.83639,22771.97567,26332.38513,18158.35409,17079.16113,29392.80966,35813.00848,33174.95908,36.98586628,397.3422095,308.9122339,760.6178449,1365.792226,6670.08457,1762.79491,2776.198273,2032.687345,2751.487338,2412.766312,1624.044658,2676.482414,3937.592082,2068.069058,3277.823024,3645.473083,2219.242826,5011.121806,2643.243515
31,2,E7,9,0.03799832155,1059.20171,602.0559148,1574.554717,1801.879856,2370.054098,1964.797102,1704.654299,1984.290703,1482.470878,2332.91779,4477.223298,3667.375739,2920.428092,4220.830222,2488.818671,3264.208542,3848.208732,4478.796207,4309.104732,0.03799832155,947.370866,599.5462552,1158.201837,2416.689576,7045.718656,4618.971225,181.01403,2780.026544,22529.98833,5707.519,13664.65262,6346.642097,27412.50765,21374.28947,13798.37494,13648.139,12346.17506,12596.64201,17819.17241,0.009767733954,122.8664897,752.6490835,680.8939263,955.8257989,1906.436784,9900.437096,1569.07506,890.8906593,670.6240028,2664.362015,1226.538862,1958.281985,1281.665768,3425.156242,1311.06903,3585.646491,1733.090377,4716.272146,6023.214762
32,2,E7,10,209.7970289,1644.975066,571.4844834,1448.946635,1201.675008,3039.443798,1482.16721,2081.104854,2386.710255,3537.093198,2425.497026,2627.433866,2504.488923,2778.158319,5454.906819,2535.346758,4553.065709,4019.780276,4610.840719,3354.758066,209.7970289,934.2922403,1203.542093,1203.540613,1266.717548,3044.771958,1661.128743,1905.254006,5270.964481,3639.929847,5934.577418,3953.742193,11616.7536,32646.99553,9896.827942,12880.59238,7217.455381,22548.89083,25225.93796,9404.608783,219.2731697,815.5855344,259.822166,266.4665337,248.9506834,732.3057508,3843.285792,1078.281936,1232.457745,2725.500849,1304.162711,2094.479113,2379.699579,1312.088487,1524.360083,1705.564784,2625.243564,3663.387268,2725.235557,1704.706749
33,2,E7,11,548.891831,1850.507506,1782.164125,1181.588016,1725.908752,3203.971627,2502.888582,2178.352466,2426.298615,2520.562569,5406.012508,3079.70366,5053.592242,5528.216412,4783.736172,7109.041697,4065.209352,6374.388102,6667.473817,4370.215216,548.891831,1887.287124,273.6887835,1604.663864,1577.719602,2913.344851,2107.785137,4514.575851,1012.815186,2091.559035,8257.133564,3468.673093,4792.831311,15079.73308,17021.9199,7938.513867,21352.62468,15405.03976,12345.25927,22213.02921,428.9178681,945.1524055,1838.631864,1340.310415,1560.580677,2923.307034,3430.243818,2094.472082,2104.645498,3392.26062,3244.84487,2210.670994,3519.987038,1780.242479,2757.3654,1464.997449,2888.15945,2044.206698,2646.378217,2315.392272
34,2,E7,12,510.8295582,2049.047092,1884.523963,1793.110277,1490.716921,3184.997849,956.1208328,2853.330298,3650.462778,4177.212174,2753.925105,2963.813025,4034.261492,3935.883113,2191.937807,2690.695399,5710.385126,4054.483206,3598.692758,2912.472157,510.8295582,2049.047092,340.4509795,1708.030803,1697.661351,3735.294456,7300.246345,953.5687899,5675.478611,8705.019658,11268.17475,2411.204616,4159.87129,9852.074501,8481.95636,16495.3255,7382.824422,8175.88262,11125.48087,15517.75816,517.0054718,2297.813169,1961.30516,1494.317774,1314.310594,4511.896705,4639.073575,867.6548472,1743.491176,3183.774082,3378.228545,3365.228023,3797.878344,1484.810226,3994.329472,1556.603319,1651.449132,3301.513715,5212.689122,6548.338921
35,2,E7,13,647.4215637,2376.130097,862.4437459,1579.426061,2860.53938,3568.415422,3074.256785,3134.106353,1969.480924,1448.046466,3526.786719,2919.601113,3610.738631,4083.110078,4668.613169,2873.603617,5794.014369,3934.972722,3380.099725,4135.562891,647.4215637,2376.130097,2178.696832,1354.042795,2864.491105,2545.546891,2336.33854,2301.68598,3854.932958,7425.059769,3291.112334,8312.871371,7491.251605,8690.09573,3709.318441,9128.107699,6662.135862,9370.421932,13514.18611,24803.13586,242.404682,581.3311153,382.5222833,521.6647681,1473.630525,1648.922787,799.1096442,1187.241035,1708.367632,953.2287796,1582.524962,5491.548674,4073.187088,1320.462627,4762.60838,2689.592021,2727.291002,2303.308412,1960.87697,4666.689173
36,2,E7,14,471.91567,2407.921796,1346.315035,1044.03929,1538.078263,2296.599661,3806.089515,3483.368889,4196.98091,3347.563521,2705.397568,2609.801596,3654.16105,2993.650071,4351.699782,4335.703691,4323.76854,4529.99246,4564.058414,6490.426719,471.91567,2407.921796,670.0929019,2136.027933,1880.644856,2309.91984,3404.2994,3014.680539,4456.577864,7319.673205,4733.228592,4063.773478,4592.76357,14932.87399,4842.612631,12214.23891,2007.021613,5200.928207,6092.649875,10459.70645,488.4559783,1146.819041,1250.353733,349.2034014,2773.688979,2411.326096,1378.028381,1345.623075,1319.288498,1367.930163,2014.1383,1308.181579,2407.494303,3816.163761,4059.045671,2230.539108,2112.846241,3648.114759,1747.803134,3271.374384
